artist,Unnamed: 0,track,track_artist,track_title,track_remix,track_basic,artist_basic,cluster
Excision,517,Adventure Club & Dion Timmer feat. Kai - Need Your Heart 2.0,Adventure Club & Dion Timmer feat. Kai,Need Your Heart 2.0,[],Need Your Heart 2.0,Adventure Club & Dion Timmer,1
Excision,518,Boombox Cartel - Jefe,Boombox Cartel,Jefe,[],Jefe,Boombox Cartel,1
Excision,519,Skrillex & Rick Ross - Purple Lamborghini (Tisoki Quickie Flip),Skrillex & Rick Ross,Purple Lamborghini (Tisoki Quickie Flip),['Tisoki Quickie Flip'],Purple Lamborghini ,Skrillex & Rick Ross,1
Excision,520,"G-Eazy & Bebe Rexha - Me, Myself & I (Acappella)",G-Eazy & Bebe Rexha,"Me, Myself & I (Acappella)",['Acappella'],"Me, Myself & I ",G-Eazy & Bebe Rexha,1
Excision,521,Trampa & TrollPhace - Headbang Gang,Trampa & TrollPhace,Headbang Gang,[],Headbang Gang,Trampa & TrollPhace,1
Excision,522,Excision & Datsik & Dion Timmer - Harambe,Excision & Datsik & Dion Timmer,Harambe,[],Harambe,Excision & Datsik & Dion Timmer,1
Excision,523,Excision feat. Messinian - Neck Brace (AFK Remix),Excision feat. Messinian,Neck Brace (AFK Remix),['AFK Remix'],Neck Brace ,Excision,1
Excision,524,FuntCase feat. Merky ACE - 4 Barz of Fury (Barely Alive Remix),FuntCase feat. Merky ACE,4 Barz of Fury (Barely Alive Remix),['Barely Alive Remix'],4 Barz of Fury ,FuntCase,1
Excision,525,heRobust - Vertebreaker (Cosma Remix),heRobust,Vertebreaker (Cosma Remix),['Cosma Remix'],Vertebreaker ,heRobust,1
Excision,526,WTF!? & Dead Prez - It's Bigger Than Hip Hop UK (Acappella),WTF!? & Dead Prez,It's Bigger Than Hip Hop UK (Acappella),['Acappella'],It's Bigger Than Hip Hop UK ,WTF!? & Dead Prez,1
Excision,527,Excision - Generator (Eliminate Remix),Excision,Generator (Eliminate Remix),['Eliminate Remix'],Generator ,Excision,1
Excision,528,Point.Blank - Hoodrep,Point.Blank,Hoodrep,[],Hoodrep,Point.Blank,1
Excision,529,Excision & Datsik - Swagga (Acappella),Excision & Datsik,Swagga (Acappella),['Acappella'],Swagga ,Excision & Datsik,1
Excision,530,Bro Safari feat. Sarah Hudson - Reality (Dion Timmer Remix),Bro Safari feat. Sarah Hudson,Reality (Dion Timmer Remix),['Dion Timmer Remix'],Reality ,Bro Safari,1
Excision,531,Boy Kid Cloud feat. Skeez & Stacks - Gang,Boy Kid Cloud feat. Skeez & Stacks,Gang,[],Gang,Boy Kid Cloud,1
Excision,532,Excision - Virus,Excision,Virus,[],Virus,Excision,1
Excision,533,Excision - Virus (Dubloadz Remix),Excision,Virus (Dubloadz Remix),['Dubloadz Remix'],Virus ,Excision,1
Excision,534,Excision & Downlink & Space Laces - Destroid 1. Raise Your Fist,Excision & Downlink & Space Laces,Destroid 1. Raise Your Fist,[],Destroid 1. Raise Your Fist,Excision & Downlink & Space Laces,1
Excision,535,Excision & Downlink - Headbanga,Excision & Downlink,Headbanga,[],Headbanga,Excision & Downlink,1
Excision,536,Trampa - Rise Up,Trampa,Rise Up,[],Rise Up,Trampa,1
Excision,537,GTA feat. Sam Bruno - Red Lips (Skrillex Remix),GTA feat. Sam Bruno,Red Lips (Skrillex Remix),['Skrillex Remix'],Red Lips ,GTA,1
Excision,538,Alesso feat. Tove Lo - Heroes (We Could Be) (Mastadon Total Fuck Up),Alesso feat. Tove Lo,Heroes (We Could Be) (Mastadon Total Fuck Up),['We Could Be) (Mastadon Total Fuck Up'],Heroes ,Alesso,1
Excision,539,Excision feat. Akylla - Drowning,Excision feat. Akylla,Drowning,[],Drowning,Excision,1
Excision,540,Excision & Dion Timmer - Africa,Excision & Dion Timmer,Africa,[],Africa,Excision & Dion Timmer,1
Excision,541,Doctor P - Rekt Together (Every Single Night),Doctor P,Rekt Together (Every Single Night),['Every Single Night'],Rekt Together ,Doctor P,1
Excision,542,Ivory - 93 Style,Ivory,93 Style,[],93 Style,Ivory,1
Excision,543,Monxx & Walter Wilde - The Wonky Song (X Rated Version),Monxx & Walter Wilde,The Wonky Song (X Rated Version),['X Rated Version'],The Wonky Song ,Monxx & Walter Wilde,1
Excision,544,Excision & Downlink - Robo Kitty,Excision & Downlink,Robo Kitty,[],Robo Kitty,Excision & Downlink,1
Excision,545,Downlink - Mosh Pit,Downlink,Mosh Pit,[],Mosh Pit,Downlink,1
Excision,546,Excision & Space Laces - Throwin' Elbows,Excision & Space Laces,Throwin' Elbows,[],Throwin' Elbows,Excision & Space Laces,1
Excision,547,Wavedash - Bang,Wavedash,Bang,[],Bang,Wavedash,1
Excision,548,Ivory - Conflict,Ivory,Conflict,[],Conflict,Ivory,1
Excision,549,Excision - The Paradox,Excision,The Paradox,[],The Paradox,Excision,1
Excision,550,Excision & The Frim feat. MC Messinian - X Up,Excision & The Frim feat. MC Messinian,X Up,[],X Up,Excision & The Frim,1
Excision,551,Excision & The Frim feat. MC Messinian - X Up (Erotic Cafe Remix),Excision & The Frim feat. MC Messinian,X Up (Erotic Cafe Remix),['Erotic Cafe Remix'],X Up ,Excision & The Frim,1
Excision,552,Downlink - Bass War,Downlink,Bass War,[],Bass War,Downlink,1
Ferry Corsten,553,Ferry Corsten - Blueprint,Ferry Corsten,Blueprint,[],Blueprint,Ferry Corsten,1
Ferry Corsten,554,Ferry Corsten feat. HALIENE - Edge Of The Sky,Ferry Corsten feat. HALIENE,Edge Of The Sky,[],Edge Of The Sky,Ferry Corsten,1
Ferry Corsten,555,Ferry Corsten pres. Gouryella - Anahera,Ferry Corsten pres. Gouryella,Anahera,[],Anahera,Ferry Corsten pres. Gouryella,1
Ferry Corsten,556,Ferry Corsten feat. Niels Geusebroek - Waiting,Ferry Corsten feat. Niels Geusebroek,Waiting,[],Waiting,Ferry Corsten,1
Ferry Corsten,557,Ferry Corsten feat. HALIENE - Here We Are,Ferry Corsten feat. HALIENE,Here We Are,[],Here We Are,Ferry Corsten,1
Ferry Corsten,558,Gouryella - Gouryella,Gouryella,Gouryella,[],Gouryella,Gouryella,1
Ferry Corsten,559,Ferry Corsten - Drum's A Weapon,Ferry Corsten,Drum's A Weapon,[],Drum's A Weapon,Ferry Corsten,1
Ferry Corsten,560,Ferry Corsten pres. Gouryella - Venera (Vee's Theme),Ferry Corsten pres. Gouryella,Venera (Vee's Theme),"[""Vee's Theme""]",Venera ,Ferry Corsten pres. Gouryella,1
Ferry Corsten,561,Ferry Corsten - Trust,Ferry Corsten,Trust,[],Trust,Ferry Corsten,1
Ferry Corsten,562,Ferry Corsten feat. HALIENE - Wherever You Are,Ferry Corsten feat. HALIENE,Wherever You Are,[],Wherever You Are,Ferry Corsten,1
Ferry Corsten,563,Ferry Corsten - Eternity,Ferry Corsten,Eternity,[],Eternity,Ferry Corsten,1
Flosstradamus,564,Flosstradamus & Mayhem feat. Waka Flocka Flame - Back Again,Flosstradamus & Mayhem feat. Waka Flocka Flame,Back Again,[],Back Again,Flosstradamus & Mayhem,1
Flosstradamus,565,Cesqeaux - Backup,Cesqeaux,Backup,[],Backup,Cesqeaux,1
Flosstradamus,566,A$AP Ferg feat. Future - New Level,A$AP Ferg feat. Future,New Level,[],New Level,A$AP Ferg,1
Flosstradamus,567,Skrillex & Rick Ross - Purple Lamborghini,Skrillex & Rick Ross,Purple Lamborghini,[],Purple Lamborghini,Skrillex & Rick Ross,1
Flosstradamus,568,Skrillex & Rick Ross - Purple Lamborghini,Skrillex & Rick Ross,Purple Lamborghini,[],Purple Lamborghini,Skrillex & Rick Ross,1
Flosstradamus,569,Party Favor - WAWA,Party Favor,WAWA,[],WAWA,Party Favor,1
Flosstradamus,570,Major Lazer feat. The Partysquad - Original Don (Flosstradamus Remix),Major Lazer feat. The Partysquad,Original Don (Flosstradamus Remix),['Flosstradamus Remix'],Original Don ,Major Lazer,1
Flosstradamus,571,Major Lazer feat. The Partysquad - Original Don (Party Favor Edit),Major Lazer feat. The Partysquad,Original Don (Party Favor Edit),['Party Favor Edit'],Original Don ,Major Lazer,1
Flosstradamus,572,Kendrick Lamar - Humble,Kendrick Lamar,Humble,[],Humble,Kendrick Lamar,1
Flosstradamus,573,G Jones - Helix,G Jones,Helix,[],Helix,G Jones,1
Flosstradamus,574,Flosstradamus feat. Casino - Mosh Pit,Flosstradamus feat. Casino,Mosh Pit,[],Mosh Pit,Flosstradamus,1
Flosstradamus,575,Snails & Space Laces - Squishy Riddim,Snails & Space Laces,Squishy Riddim,[],Squishy Riddim,Snails & Space Laces,1
Flosstradamus,576,Excision & Space Laces - Throwin' Elbows,Excision & Space Laces,Throwin' Elbows,[],Throwin' Elbows,Excision & Space Laces,1
Flosstradamus,577,Excision & Space Laces - Throwin' Elbows (Vargo Im Not From Jersey Edit),Excision & Space Laces,Throwin' Elbows (Vargo Im Not From Jersey Edit),['Vargo Im Not From Jersey Edit'],Throwin' Elbows ,Excision & Space Laces,1
Flosstradamus,578,Alvaro & Carnage - The Underground,Alvaro & Carnage,The Underground,[],The Underground,Alvaro & Carnage,1
Flosstradamus,579,Flosstradamus - Underground Anthem,Flosstradamus,Underground Anthem,[],Underground Anthem,Flosstradamus,1
Flosstradamus,580,RL Grime - Core,RL Grime,Core,[],Core,RL Grime,1
Flosstradamus,581,Flosstradamus - ID,Flosstradamus,ID,[],ID,Flosstradamus,1
Flosstradamus,582,RL Grime vs. Boombox Cartel feat. Shoffy - Core vs. Alamo (Boombox Cartel Edit),RL Grime vs. Boombox Cartel feat. Shoffy,Core vs. Alamo (Boombox Cartel Edit),['Boombox Cartel Edit'],Core vs. Alamo ,RL Grime vs. Boombox Cartel,1
Flosstradamus,583,Boombox Cartel & QUIX feat. Anjulie - Supernatural,Boombox Cartel & QUIX feat. Anjulie,Supernatural,[],Supernatural,Boombox Cartel & QUIX,1
Flosstradamus,584,Alice Deejay - Better Off Alone,Alice Deejay,Better Off Alone,[],Better Off Alone,Alice Deejay,1
Flosstradamus,585,graves & Coolights - Say Things (Crankdat Re-Crank),graves & Coolights,Say Things (Crankdat Re-Crank),['Crankdat Re-Crank'],Say Things ,graves & Coolights,1
Flosstradamus,586,Kanye West feat. Sia & Vic Mensa - Wolves,Kanye West feat. Sia & Vic Mensa,Wolves,[],Wolves,Kanye West,1
Flosstradamus,587,Snavs & Fabian Mazur - Murda,Snavs & Fabian Mazur,Murda,[],Murda,Snavs & Fabian Mazur,1
Flosstradamus,588,Blink-182 - What's My Age Again?,Blink-182,What's My Age Again?,[],What's My Age Again?,Blink-182,1
Flosstradamus,589,Flosstradamus & FKi 1st & graves feat. Post Malone & Key! - Came Up,Flosstradamus & FKi 1st & graves feat. Post Malone & Key!,Came Up,[],Came Up,Flosstradamus & FKi 1st & graves,1
Flosstradamus,590,Flosstradamus & FKi 1st & graves feat. Post Malone & Key! - Came Up (graves & Clips & Ahoy VIP Edit),Flosstradamus & FKi 1st & graves feat. Post Malone & Key!,Came Up (graves & Clips & Ahoy VIP Edit),['graves & Clips & Ahoy VIP Edit'],Came Up ,Flosstradamus & FKi 1st & graves,1
Flosstradamus,591,Flosstradamus & FKi 1st & graves feat. Post Malone & Key! - Came Up (Jorgen Odegard Remix),Flosstradamus & FKi 1st & graves feat. Post Malone & Key!,Came Up (Jorgen Odegard Remix),['Jorgen Odegard Remix'],Came Up ,Flosstradamus & FKi 1st & graves,1
Flosstradamus,592,Diplo feat. Faustix & ImanoS & Kai - Revolution,Diplo feat. Faustix & ImanoS & Kai,Revolution,[],Revolution,Diplo,1
Flosstradamus,593,Kanye West vs. TroyBoi & Flosstradamus - Power Clash (Griff Edit),Kanye West vs. TroyBoi & Flosstradamus,Power Clash (Griff Edit),['Griff Edit'],Power Clash ,Kanye West vs. TroyBoi & Flosstradamus,1
Flosstradamus,594,Eptic - The End (Carnage & Breaux Festival Trap Remix),Eptic,The End (Carnage & Breaux Festival Trap Remix),['Carnage & Breaux Festival Trap Remix'],The End ,Eptic,1
Flosstradamus,595,Yeah Yeah Yeahs - Heads Will Roll (A-Trak Remix / Kid Kamillion Trap Edit),Yeah Yeah Yeahs,Heads Will Roll (A-Trak Remix / Kid Kamillion Trap Edit),['A-Trak Remix / Kid Kamillion Trap Edit'],Heads Will Roll ,Yeah Yeah Yeahs,1
Flosstradamus,596,Rihanna feat. Drake - Work (Acappella),Rihanna feat. Drake,Work (Acappella),['Acappella'],Work ,Rihanna,1
Flosstradamus,597,Mightyfools & Yellow Claw - Lick Dat (Hasse De Moor Bootlick),Mightyfools & Yellow Claw,Lick Dat (Hasse De Moor Bootlick),['Hasse De Moor Bootlick'],Lick Dat ,Mightyfools & Yellow Claw,1
Flosstradamus,598,KAYZO - Whistle Wars,KAYZO,Whistle Wars,[],Whistle Wars,KAYZO,1
Flosstradamus,599,TEEZ - ID,TEEZ,ID,[],ID,TEEZ,1
Flosstradamus,600,Fosho - Calabria 2015,Fosho,Calabria 2015,[],Calabria 2015,Fosho,1
Flosstradamus,601,Lucenzo & Qwote feat. Pitbull & Don Omar - Danza Kuduro (Throw Your Hands Up),Lucenzo & Qwote feat. Pitbull & Don Omar,Danza Kuduro (Throw Your Hands Up),['Throw Your Hands Up'],Danza Kuduro ,Lucenzo & Qwote,1
Flosstradamus,602,Boombox Cartel & Flosstradamus - ID,Boombox Cartel & Flosstradamus,ID,[],ID,Boombox Cartel & Flosstradamus,1
Flosstradamus,603,Pitbull feat. Lil Jon - Culo,Pitbull feat. Lil Jon,Culo,[],Culo,Pitbull,1
Flosstradamus,604,Flosstradamus feat. Travis Porter - Drop Top,Flosstradamus feat. Travis Porter,Drop Top,[],Drop Top,Flosstradamus,1
Flosstradamus,605,Kanye West feat. Rihanna - All Of The Lights,Kanye West feat. Rihanna,All Of The Lights,[],All Of The Lights,Kanye West,1
Flosstradamus,606,Flosstradamus & NGHTMRE - Lighters Up,Flosstradamus & NGHTMRE,Lighters Up,[],Lighters Up,Flosstradamus & NGHTMRE,1
Flosstradamus,607,Phiso - Jotaro,Phiso,Jotaro,[],Jotaro,Phiso,1
Flosstradamus,608,Phiso - Jotaro (Slushii Edit),Phiso,Jotaro (Slushii Edit),['Slushii Edit'],Jotaro ,Phiso,1
Flosstradamus,609,Queen - We Will Rock You,Queen,We Will Rock You,[],We Will Rock You,Queen,1
Flosstradamus,610,Yellow Claw & Snavs - Jungle Fever,Yellow Claw & Snavs,Jungle Fever,[],Jungle Fever,Yellow Claw & Snavs,1
Flosstradamus,611,Dillon Francis & Flosstradamus - ID,Dillon Francis & Flosstradamus,ID,[],ID,Dillon Francis & Flosstradamus,1
Flosstradamus,612,GTA - FK IT,GTA,FK IT,[],FK IT,GTA,1
Flosstradamus,613,Flosstradamus feat. Waka Flocka Flame - TTU (Too Turnt Up),Flosstradamus feat. Waka Flocka Flame,TTU (Too Turnt Up),['Too Turnt Up'],TTU ,Flosstradamus,1
Flosstradamus,614,Flosstradamus & Valentino Khan - M.F.U. (Middle Fingers Up),Flosstradamus & Valentino Khan,M.F.U. (Middle Fingers Up),['Middle Fingers Up'],M.F.U. ,Flosstradamus & Valentino Khan,1
Flosstradamus,615,Flosstradamus & Dirtcaps - ID,Flosstradamus & Dirtcaps,ID,[],ID,Flosstradamus & Dirtcaps,1
Flosstradamus,616,Travis Scott feat. Kendrick Lamar - Goosebumps (NGHTMRE Remix),Travis Scott feat. Kendrick Lamar,Goosebumps (NGHTMRE Remix),['NGHTMRE Remix'],Goosebumps ,Travis Scott,1
Flosstradamus,617,Dillon Francis & NGHTMRE - Need You (YOOKiE Remix),Dillon Francis & NGHTMRE,Need You (YOOKiE Remix),['YOOKiE Remix'],Need You ,Dillon Francis & NGHTMRE,1
Flosstradamus,618,Lil Jon & The Eastside Boyz - Get Low,Lil Jon & The Eastside Boyz,Get Low,[],Get Low,Lil Jon & The Eastside Boyz,1
Flosstradamus,619,DJ Snake feat. Lil Jon - Turn Down For What?!,DJ Snake feat. Lil Jon,Turn Down For What?!,[],Turn Down For What?!,DJ Snake,1
Flosstradamus,620,Dotcom - Click,Dotcom,Click,[],Click,Dotcom,1
Flosstradamus,621,Boombox Cartel - Jefe,Boombox Cartel,Jefe,[],Jefe,Boombox Cartel,1
Flosstradamus,622,MAKJ & Lil Jon - Let's Get F*cked Up (Acappella),MAKJ & Lil Jon,Let's Get F*cked Up (Acappella),['Acappella'],Let's Get F*cked Up ,MAKJ & Lil Jon,1
Flosstradamus,623,Lil Jon & The Eastside Boyz - Put Yo Hood Up (Acappella),Lil Jon & The Eastside Boyz,Put Yo Hood Up (Acappella),['Acappella'],Put Yo Hood Up ,Lil Jon & The Eastside Boyz,1
Flosstradamus,624,Darude - Sandstorm,Darude,Sandstorm,[],Sandstorm,Darude,1
Flosstradamus,625,Lil Jon feat. Three 6 Mafia - Act A Fool (Acappella),Lil Jon feat. Three 6 Mafia,Act A Fool (Acappella),['Acappella'],Act A Fool ,Lil Jon,1
Flosstradamus,626,Flosstradamus & DJ Sliink - Crowd Ctrl,Flosstradamus & DJ Sliink,Crowd Ctrl,[],Crowd Ctrl,Flosstradamus & DJ Sliink,1
Flosstradamus,627,GTA feat. DJ Funk - Booty Bounce (GTA HYPRR MIX),GTA feat. DJ Funk,Booty Bounce (GTA HYPRR MIX),['GTA HYPRR MIX'],Booty Bounce ,GTA,1
Flosstradamus,628,Aazar & Kovalenco Gennadi feat. Lil Jon - Lit,Aazar & Kovalenco Gennadi feat. Lil Jon,Lit,[],Lit,Aazar & Kovalenco Gennadi,1
Flosstradamus,629,Skellism & Terror Bass feat. Lil Jon - In The Pit,Skellism & Terror Bass feat. Lil Jon,In The Pit,[],In The Pit,Skellism & Terror Bass,1
Flosstradamus,630,Flosstradamus & GTA feat. Lil Jon - Prison Riot,Flosstradamus & GTA feat. Lil Jon,Prison Riot,[],Prison Riot,Flosstradamus & GTA,1
Flosstradamus,631,DVBBS - 24k,DVBBS,24k,[],24k,DVBBS,1
Flosstradamus,632,Flosstradamus feat. Cara Salimando - How You Gon' Do That,Flosstradamus feat. Cara Salimando,How You Gon' Do That,[],How You Gon' Do That,Flosstradamus,1
GTA,726,GTA & Valentino Khan - Break Your Neck (VIP),GTA & Valentino Khan,Break Your Neck (VIP),['VIP'],Break Your Neck ,GTA & Valentino Khan,1
GTA,727,Future - Mask Off (Acappella),Future,Mask Off (Acappella),['Acappella'],Mask Off ,Future,1
GTA,728,heRobust - Status Busted (Oski & Hydraulix Remix),heRobust,Status Busted (Oski & Hydraulix Remix),['Oski & Hydraulix Remix'],Status Busted ,heRobust,1
GTA,729,GTA & Wiwek feat. Stush - What We Tell Dem,GTA & Wiwek feat. Stush,What We Tell Dem,[],What We Tell Dem,GTA & Wiwek,1
GTA,730,RAWTEK & Herve Pagez - Beleza,RAWTEK & Herve Pagez,Beleza,[],Beleza,RAWTEK & Herve Pagez,1
GTA,731,Mike Cervello feat. Tellem - The Crown,Mike Cervello feat. Tellem,The Crown,[],The Crown,Mike Cervello,1
GTA,732,Estelle feat. Kanye West - American Boy (Acappella),Estelle feat. Kanye West,American Boy (Acappella),['Acappella'],American Boy ,Estelle,1
GTA,733,Regilio - They Know,Regilio,They Know,[],They Know,Regilio,1
GTA,734,Spencer & Hill - Cool (Afrojack Remix),Spencer & Hill,Cool (Afrojack Remix),['Afrojack Remix'],Cool ,Spencer & Hill,1
GTA,735,Bingo Players - Bust This,Bingo Players,Bust This,[],Bust This,Bingo Players,1
GTA,736,Damien N-Drix - Scratch,Damien N-Drix,Scratch,[],Scratch,Damien N-Drix,1
GTA,737,Migos feat. Lil *Zi Vert - Bad And Boujee,Migos feat. Lil *Zi Vert,Bad And Boujee,[],Bad And Boujee,Migos,1
GTA,738,Skrillex & Habstrakt - Chicken Soup,Skrillex & Habstrakt,Chicken Soup,[],Chicken Soup,Skrillex & Habstrakt,1
GTA,739,Wuki - Devotion,Wuki,Devotion,[],Devotion,Wuki,1
GTA,740,Gama - Everybody Ready,Gama,Everybody Ready,[],Everybody Ready,Gama,1
GTA,741,GTA - Moruga,GTA,Moruga,[],Moruga,GTA,1
GTA,742,GTA - ID,GTA,ID,[],ID,GTA,1
GTA,743,GTA & TJR - Mic Check,GTA & TJR,Mic Check,[],Mic Check,GTA & TJR,1
GTA,744,Stoltenhoff & SLANDER - ID,Stoltenhoff & SLANDER,ID,[],ID,Stoltenhoff & SLANDER,1
GTA,745,Dr. Dre feat. Snoop Dogg - Still D.R.E. (W&W Festival Mix),Dr. Dre feat. Snoop Dogg,Still D.R.E. (W&W Festival Mix),['W&W Festival Mix'],Still D.R.E. ,Dr. Dre,1
GTA,746,GTA - The Crowd,GTA,The Crowd,[],The Crowd,GTA,1
GTA,747,The Bloody Beetroots feat. Steve Aoki - Warp 1.9,The Bloody Beetroots feat. Steve Aoki,Warp 1.9,[],Warp 1.9,The Bloody Beetroots,1
GTA,748,Destructo feat. YG - Party Up (GTA Remix / Wuki Edit),Destructo feat. YG,Party Up (GTA Remix / Wuki Edit),['GTA Remix / Wuki Edit'],Party Up ,Destructo,1
GTA,749,Drake - Show Me A Good Time,Drake,Show Me A Good Time,[],Show Me A Good Time,Drake,1
GTA,750,Dabow - Ol*,Dabow,Ol*,[],Ol*,Dabow,1
GTA,751,Lil Wayne - A Milli,Lil Wayne,A Milli,[],A Milli,Lil Wayne,1
GTA,752,Kanye West feat. Big Sean & Pusha T & 2 Chainz - Mercy (RL Grime & Salva Remix),Kanye West feat. Big Sean & Pusha T & 2 Chainz,Mercy (RL Grime & Salva Remix),['RL Grime & Salva Remix'],Mercy ,Kanye West,1
GTA,753,Kendrick Lamar - Humble (Chuwe Edit),Kendrick Lamar,Humble (Chuwe Edit),['Chuwe Edit'],Humble ,Kendrick Lamar,1
GTA,754,QUIX & Ian Munro - Purple Ford Falcon,QUIX & Ian Munro,Purple Ford Falcon,[],Purple Ford Falcon,QUIX & Ian Munro,1
GTA,755,Skrillex - Scary Monsters And Nice Sprites (YOOKiE This Kills It Live Edit / Acraze Jersey Flip),Skrillex,Scary Monsters And Nice Sprites (YOOKiE This Kills It Live Edit / Acraze Jersey Flip),['YOOKiE This Kills It Live Edit / Acraze Jersey Flip'],Scary Monsters And Nice Sprites ,Skrillex,1
GTA,756,Panic! At The Disco - I Write Sins Not Tragedies,Panic! At The Disco,I Write Sins Not Tragedies,[],I Write Sins Not Tragedies,Panic! At The Disco,1
GTA,757,Wiwek & Skrillex feat. Eliphant - Killa (SwaggleRock & Lloyd Grand Flip),Wiwek & Skrillex feat. Eliphant,Killa (SwaggleRock & Lloyd Grand Flip),['SwaggleRock & Lloyd Grand Flip'],Killa ,Wiwek & Skrillex,1
GTA,758,Franz Ferdinand - Take Me Out,Franz Ferdinand,Take Me Out,[],Take Me Out,Franz Ferdinand,1
GTA,759,GTA - Yolohton,GTA,Yolohton,[],Yolohton,GTA,1
GTA,760,Ed Sheeran - Shape Of You (Major Lazer Remix),Ed Sheeran,Shape Of You (Major Lazer Remix),['Major Lazer Remix'],Shape Of You ,Ed Sheeran,1
GTA,761,Dillon Francis & Bro Safari & Salvatore Ganacci - XL,Dillon Francis & Bro Safari & Salvatore Ganacci,XL,[],XL,Dillon Francis & Bro Safari & Salvatore Ganacci,1
GTA,762,Coco Star vs. Fragma - Toca's Miracle (Bioweapon Remix),Coco Star vs. Fragma,Toca's Miracle (Bioweapon Remix),['Bioweapon Remix'],Toca's Miracle ,Coco Star vs. Fragma,1
GTA,763,Lil *Zi Vert - Money Longer (Tascione Re-Sauce),Lil *Zi Vert,Money Longer (Tascione Re-Sauce),['Tascione Re-Sauce'],Money Longer ,Lil *Zi Vert,1
GTA,764,Tisoki - Time Travel,Tisoki,Time Travel,[],Time Travel,Tisoki,1
GTA,765,Bro Safari & Dion Timmer - Proper,Bro Safari & Dion Timmer,Proper,[],Proper,Bro Safari & Dion Timmer,1
GTA,766,Dyro & GTA - ID,Dyro & GTA,ID,[],ID,Dyro & GTA,1
GTA,767,GTA & Wax Motif - Get It All (Getter & Ray Volpe Remix),GTA & Wax Motif,Get It All (Getter & Ray Volpe Remix),['Getter & Ray Volpe Remix'],Get It All ,GTA & Wax Motif,1
GTA,768,GTA feat. DJ Funk - Booty Bounce (GTA HYPRR MIX),GTA feat. DJ Funk,Booty Bounce (GTA HYPRR MIX),['GTA HYPRR MIX'],Booty Bounce ,GTA,1
GTA,769,TNT aka Technoboy 'N' Tuneboy & Isaac - Digital Nation,TNT aka Technoboy 'N' Tuneboy & Isaac,Digital Nation,[],Digital Nation,TNT aka Technoboy 'N' Tuneboy & Isaac,1
GTA,770,Los Dutis - Barrio Loco (Original BAss),Los Dutis,Barrio Loco (Original BAss),['Original BAss'],Barrio Loco ,Los Dutis,1
GTA,771,Arcangel & Bad Bunny - Tu No Vive Asi (Cannibal Flip),Arcangel & Bad Bunny,Tu No Vive Asi (Cannibal Flip),['Cannibal Flip'],Tu No Vive Asi ,Arcangel & Bad Bunny,1
GTA,772,GTA - Saria's Turn Up,GTA,Saria's Turn Up,[],Saria's Turn Up,GTA,1
GTA,773,Yeah Yeah Yeahs - Heads Will Roll (A-Trak Remix),Yeah Yeah Yeahs,Heads Will Roll (A-Trak Remix),['A-Trak Remix'],Heads Will Roll ,Yeah Yeah Yeahs,1
GTA,774,Rihanna feat. Drake - Work (Acappella),Rihanna feat. Drake,Work (Acappella),['Acappella'],Work ,Rihanna,1
GTA,775,GTA & Diplo - Boy Oh Boy,GTA & Diplo,Boy Oh Boy,[],Boy Oh Boy,GTA & Diplo,1
GTA,776,Yellow Claw & GTA - Hold On To Me,Yellow Claw & GTA,Hold On To Me,[],Hold On To Me,Yellow Claw & GTA,1
GTA,777,Rihanna - Pour It Up (Acappella),Rihanna,Pour It Up (Acappella),['Acappella'],Pour It Up ,Rihanna,1
